task_id,replicate,num_circles,num_layers,vel_range,freq_range,source_type,signal
01021,53,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,54,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,55,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,56,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,57,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,58,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,59,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,60,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,61,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,62,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,63,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,64,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,65,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,66,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,67,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,68,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,69,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,70,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,71,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,72,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,73,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,74,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,75,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,76,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,77,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,78,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,79,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,80,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,81,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,82,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,83,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,84,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,85,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,86,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,87,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,88,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,89,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,90,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,91,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,92,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,93,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,94,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,95,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,96,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,97,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,98,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,99,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,100,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,101,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,102,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,103,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,104,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,105,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,106,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,107,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,108,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,109,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,110,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,111,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,112,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,113,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,114,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,115,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,116,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,117,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,118,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,119,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,120,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,121,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,122,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,123,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,124,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,125,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,126,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,127,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,128,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,129,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,130,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,131,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,132,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,133,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,134,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,135,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,136,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,137,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,138,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,139,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,140,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,141,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,142,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,143,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,144,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,145,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,146,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,147,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,148,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,149,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,150,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,151,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,152,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,153,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,154,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,155,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,156,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,157,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,158,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,159,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,160,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,161,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,162,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,163,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,164,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,165,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,166,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,167,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,168,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,169,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,170,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,171,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,172,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,173,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,174,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,175,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,176,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,177,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,178,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,179,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,180,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,181,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,182,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,183,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,184,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,185,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,186,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,187,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,188,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,189,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,190,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,191,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,192,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,193,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,194,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,195,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,196,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,197,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,198,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,199,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,200,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,201,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,202,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,203,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,204,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,205,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,206,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,207,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,208,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01021,209,0,2,"(1.5, 3.75)","(1.0, 15.0)",spike,0
01022,0,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,1,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,2,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,3,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,4,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,5,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,6,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,7,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,8,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,9,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,10,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,11,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,12,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,13,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,14,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,15,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,16,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,17,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,18,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,19,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,20,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,21,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,22,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,23,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,24,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,25,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,26,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,27,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,28,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,29,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,30,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,31,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,32,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,33,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,34,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,35,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,36,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,37,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,38,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,39,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,40,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,41,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,42,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,43,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,44,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,45,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,46,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,47,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,48,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,49,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,50,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,51,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,52,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,53,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,54,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,55,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,56,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,57,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,58,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,59,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,60,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,61,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,62,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,63,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,64,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,65,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,66,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,67,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,68,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,69,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,70,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,71,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,72,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,73,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,74,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,75,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,76,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,77,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,78,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,79,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,80,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,81,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,82,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,83,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,84,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,85,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,86,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,87,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,88,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,89,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,90,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,91,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,92,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,93,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,94,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,95,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,96,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,97,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,98,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,99,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,100,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,101,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,102,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,103,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,104,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,105,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,106,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,107,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,108,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,109,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,110,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,111,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,112,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,113,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,114,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,115,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,116,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,117,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,118,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,119,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,120,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,121,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,122,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,123,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,124,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,125,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,126,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,127,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,128,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,129,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,130,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,131,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,132,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,133,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,134,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,135,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,136,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,137,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,138,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,139,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,140,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,141,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,142,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,143,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,144,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,145,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,146,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,147,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,148,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,149,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,150,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,151,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,152,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,153,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,154,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,155,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,156,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,157,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,158,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,159,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,160,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,161,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,162,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,163,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,164,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,165,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,166,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,167,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,168,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,169,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,170,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,171,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,172,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,173,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,174,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,175,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,176,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,177,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,178,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,179,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,180,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,181,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,182,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,183,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,184,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,185,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,186,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,187,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,188,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,189,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,190,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,191,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,192,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,193,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,194,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,195,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,196,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,197,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,198,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,199,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,200,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,201,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,202,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,203,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,204,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,205,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,206,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,207,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,208,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01022,209,0,2,"(1.5, 3.75)","(1.0, 15.0)",gabor,0
01100,0,0,2,"(3.75, 6.0)","(1.0, 8.0)",ricker,0
01100,1,0,2,"(3.75, 6.0)","(1.0, 8.0)",ricker,0
01100,2,0,2,"(3.75, 6.0)","(1.0, 8.0)",ricker,0
01100,3,0,2,"(3.75, 6.0)","(1.0, 8.0)",ricker,0
